Wall time,Step,Value
1675264669.1863382,339968,-0.6722319722175598
1675264701.2135794,342016,-0.6470199823379517
1675264732.7597,344064,-0.6765599846839905
1675264764.8869603,346112,-0.6486759781837463
1675264796.4663246,348160,-0.6486759781837463
1675264828.7385588,350208,-0.6279039978981018
1675264860.1467805,352256,-0.6279039978981018
1675264893.4081054,354304,-0.6279039978981018
1675264924.7968829,356352,-0.6578119993209839
1675264957.499859,358400,-0.6578119993209839
1675264989.8226194,360448,-0.660036027431488
1675265021.6336796,362496,-0.658627986907959
1675265053.926378,364544,-0.686743974685669
1675265085.421742,366592,-0.6363999843597412
1675265117.5120325,368640,-0.6410800218582153
1675265148.9047024,370688,-0.6350399851799011
1675265181.3248608,372736,-0.6350399851799011
1675265212.7954133,374784,-0.6102439761161804
1675265244.8950496,376832,-0.6642760038375854
1675265276.3444757,378880,-0.6409440040588379
1675265308.6558,380928,-0.6951839923858643
1675265340.1329222,382976,-0.6951839923858643
1675265372.208676,385024,-0.6951839923858643
1675265404.1801705,387072,-0.6935200095176697
1675265436.2610228,389120,-0.7179239988327026
1675265468.3722084,391168,-0.7179239988327026
1675265500.1588836,393216,-0.7179239988327026
1675265532.3080437,395264,-0.6894959807395935
1675265563.832143,397312,-0.6894959807395935
1675265596.0557637,399360,-0.7129240036010742
1675265627.6356337,401408,-0.7344560027122498
1675265659.8903475,403456,-0.7344560027122498
1675265691.437042,405504,-0.7847999930381775
1675265723.427785,407552,-0.7876880168914795
1675265754.7753334,409600,-0.8168359994888306
1675265787.020849,411648,-0.8168359994888306
1675265818.7326443,413696,-0.8122040033340454
1675265850.9689715,415744,-0.8417279720306396
1675265882.324242,417792,-0.8353279829025269
1675265914.8103406,419840,-0.8353279829025269
1675265946.34289,421888,-0.8061400055885315
1675265978.362622,423936,-0.8061400055885315
1675266010.5552704,425984,-0.8063799738883972
1675266042.106274,428032,-0.8063799738883972
1675266074.2985835,430080,-0.8018280267715454
1675266105.920871,432128,-0.749347984790802
1675266138.005007,434176,-0.7777760028839111
1675266169.6587095,436224,-0.7777760028839111
1675266201.8570917,438272,-0.7777760028839111
1675266233.421398,440320,-0.7777760028839111
1675266265.6886804,442368,-0.7777760028839111
1675266297.101431,444416,-0.7308639883995056
1675266329.2202334,446464,-0.7528759837150574
1675266360.7952204,448512,-0.7528759837150574
1675266393.2286208,450560,-0.7528759837150574
1675266424.9769845,452608,-0.7817040085792542
1675266457.2554862,454656,-0.7817040085792542
1675266489.6612155,456704,-0.783456027507782
1675266521.0450313,458752,-0.783456027507782
1675266553.2935686,460800,-0.783456027507782
1675266584.8672683,462848,-0.8126440048217773
1675266617.141101,464896,-0.7920640110969543
1675266648.7490122,466944,-0.8213719725608826
1675266681.198147,468992,-0.8213719725608826
1675266712.833878,471040,-0.851248025894165
1675266745.2415848,473088,-0.9037280082702637
1675266776.752175,475136,-0.9037280082702637
1675266809.0294008,477184,-0.9037280082702637
1675266840.5292454,479232,-0.8739079833030701
1675266872.535372,481280,-0.8473600149154663
1675266904.1835415,483328,-0.8473600149154663
1675266936.365764,485376,-0.8942720293998718
1675266968.6984217,487424,-0.8942720293998718
1675267000.5165207,489472,-0.8942720293998718
1675267032.6976984,491520,-0.8942720293998718
1675267064.3390038,493568,-0.8942720293998718
1675267096.6845791,495616,-0.8739079833030701
1675267128.1562605,497664,-0.8783159852027893
1675267160.510613,499712,-0.8542320132255554
1675267192.0204246,501760,-0.8542320132255554
1675267224.6604795,503808,-0.8460000157356262
1675267256.5134804,505856,-0.8460000157356262
1675267288.9380007,507904,-0.7916079759597778
1675267320.4469993,509952,-0.765779972076416
1675267352.725999,512000,-0.7412319779396057
1675267384.4559987,514048,-0.6868000030517578
1675267417.3782887,516096,-0.6635479927062988
1675267450.5513515,518144,-0.6933680176734924
1675267482.7140174,520192,-0.6933680176734924
1675267515.0172856,522240,-0.69651198387146
1675267546.7717683,524288,-0.6696680188179016
1675267579.428768,526336,-0.6696680188179016
1675267611.0517685,528384,-0.6696680188179016
1675267643.438768,530432,-0.6696680188179016
1675267675.0467677,532480,-0.6428319811820984
1675267707.708624,534528,-0.6631960272789001
1675267739.425822,536576,-0.6588119864463806
1675267772.1163473,538624,-0.6550520062446594
1675267803.8441792,540672,-0.6838639974594116
1675267836.079869,542720,-0.6628680229187012
1675267868.577594,544768,-0.6628680229187012
1675267900.6053243,546816,-0.7172600030899048
1675267932.9780943,548864,-0.6994240283966064
1675267964.8605528,550912,-0.6994240283966064
1675267997.0400815,552960,-0.7497439980506897
1675268028.709844,555008,-0.7518879771232605
1675268060.9229665,557056,-0.7251160144805908
1675268092.7997217,559104,-0.7251160144805908
1675268125.221074,561152,-0.7266839742660522
1675268157.036085,563200,-0.7266839742660522
1675268189.6087542,565248,-0.7535279989242554
1675268221.4198935,567296,-0.7322279810905457
1675268253.724233,569344,-0.7322279810905457
1675268285.4137483,571392,-0.7373560070991516
1675268317.7896035,573440,-0.7373560070991516
1675268350.007293,575488,-0.7373560070991516
1675268381.6160798,577536,-0.7380599975585938
1675268414.0183113,579584,-0.7659040093421936
1675268445.5266964,581632,-0.7611759901046753
1675268478.419993,583680,-0.7611759901046753
1675268511.6567473,585728,-0.7113360166549683
1675268544.1249554,587776,-0.7549999952316284
1675268575.5482976,589824,-0.7549999952316284
1675268607.76271,591872,-0.7542639970779419
1675268639.6105168,593920,-0.7261080145835876
1675268671.812324,595968,-0.7446320056915283
1675268703.5389686,598016,-0.7446320056915283
1675268735.6356797,600064,-0.7664679884910583
1675268768.2100878,602112,-0.7664679884910583
1675268799.9701695,604160,-0.7406719923019409
1675268832.218611,606208,-0.7619720101356506
1675268863.8948274,608256,-0.7619720101356506
1675268896.073409,610304,-0.7836800217628479
1675268927.5353236,612352,-0.7836800217628479
1675268959.815139,614400,-0.7538679838180542
1675268991.4915247,616448,-0.7811200022697449
1675269023.808705,618496,-0.7092120051383972
1675269055.313371,620544,-0.734935998916626
1675269087.59299,622592,-0.6868559718132019
1675269119.2792616,624640,-0.7070599794387817
1675269151.677442,626688,-0.7070599794387817
1675269183.4055624,628736,-0.7070599794387817
1675269215.7283125,630784,-0.7364559769630432
1675269248.0112302,632832,-0.7646120190620422
1675269279.7504177,634880,-0.7652119994163513
1675269312.0936356,636928,-0.7399680018424988
1675269343.8414493,638976,-0.7190200090408325
1675269376.174308,641024,-0.7190200090408325
1675269407.7658627,643072,-0.7162119746208191
1675269440.3362117,645120,-0.7162119746208191
1675269471.9145327,647168,-0.6910560131072998
1675269504.1745327,649216,-0.6688439846038818
1675269536.3210607,651264,-0.6394400000572205
1675269568.5400586,653312,-0.6692519783973694
1675269600.3810596,655360,-0.6692519783973694
1675269632.692959,657408,-0.741159975528717
1675269664.4527233,659456,-0.741159975528717
1675269696.8799493,661504,-0.7892400026321411
1675269729.3032205,663552,-0.7892400026321411
1675269760.9786391,665600,-0.8188760280609131
1675269793.337424,667648,-0.8188760280609131
1675269824.888698,669696,-0.8188760280609131
1675269857.1652563,671744,-0.763043999671936
1675269888.765239,673792,-0.7918000221252441
1675269921.4746344,675840,-0.7964479923248291
1675269953.3975825,677888,-0.7652519941329956
1675269985.968582,679936,-0.74481600522995
1675270017.7311192,681984,-0.773419976234436
1675270050.1166391,684032,-0.773419976234436
1675270081.9491608,686080,-0.7985759973526001
1675270114.2191997,688128,-0.7912960052490234
1675270145.903714,690176,-0.7912960052490234
1675270178.1402473,692224,-0.7920479774475098
1675270210.5262372,694272,-0.7169719934463501
1675270242.299946,696320,-0.6881759762763977
1675270274.7391195,698368,-0.6881759762763977
1675270306.4854553,700416,-0.6881759762763977
1675270339.296373,702464,-0.6881759762763977
1675270371.4376957,704512,-0.6314079761505127
1675270404.7290528,706560,-0.6314079761505127
1675270440.4965227,708608,-0.6314079761505127
1675270476.6888263,710656,-0.6582040190696716
1675270516.4757817,712704,-0.6787999868392944
1675270556.4566536,714752,-0.6787999868392944
1675270588.543784,716800,-0.7309439778327942
1675270620.461307,718848,-0.6988760232925415
1675270652.3495946,720896,-0.6778479814529419
1675270684.3649035,722944,-0.6488919854164124
1675270717.4413884,724992,-0.5741680264472961
1675270756.770678,727040,-0.5442439913749695
1675270800.83535,729088,-0.5474280118942261
1675270852.1438682,731136,-0.567080020904541
1675270911.9654474,733184,-0.6023960113525391
1675270949.948832,735232,-0.5726640224456787
1675270988.041229,737280,-0.5466600060462952
1675271031.2020833,739328,-0.49549201130867004
1675271073.707999,741376,-0.4745680093765259
1675271115.3769724,743424,-0.4502280056476593
1675271156.7687795,745472,-0.4502280056476593
1675271198.807521,747520,-0.4792639911174774
1675271241.7073903,749568,-0.4792639911174774
1675271284.841568,751616,-0.4792639911174774
1675271328.1528404,753664,-0.4792639911174774
1675271369.8350377,755712,-0.5008040070533752
1675271411.3590703,757760,-0.5008040070533752
1675271452.8746781,759808,-0.5046359896659851
1675271495.0723855,761856,-0.5572440028190613
1675271536.949478,763904,-0.6088520288467407
1675271578.6588902,765952,-0.6642439961433411
1675271620.2218764,768000,-0.6642439961433411
1675271661.582066,770048,-0.6672679781913757
1675271703.3940604,772096,-0.6608840227127075
1675271745.7235131,774144,-0.6688200235366821
1675271788.2038336,776192,-0.6948239803314209
1675271832.9953055,778240,-0.6915519833564758
1675271878.0048296,780288,-0.7466880083084106
1675271923.3462052,782336,-0.792464017868042
1675271968.5706284,784384,-0.792464017868042
1675272014.031761,786432,-0.7650520205497742
1675272059.3414729,788480,-0.7352399826049805
1675272105.8445022,790528,-0.7061079740524292
1675272151.6105356,792576,-0.6858639717102051
1675272196.5005975,794624,-0.6876720190048218
1675272242.1122046,796672,-0.7143959999084473
1675272287.1709325,798720,-0.6841520071029663
1675272332.2015154,800768,-0.6375359892845154
1675272378.1748447,802816,-0.6083400249481201
1675272423.8733747,804864,-0.5575240254402161
1675272469.3178997,806912,-0.5545719861984253
1675272514.8354402,808960,-0.5836319923400879
1675272559.9998667,811008,-0.5836319923400879
1675272605.1908998,813056,-0.6054279804229736
1675272650.3906255,815104,-0.5518839955329895
1675272696.1624832,817152,-0.5316640138626099
1675272741.4998624,819200,-0.53301602602005
1675272787.1416209,821248,-0.5106760263442993
1675272832.301664,823296,-0.5380880236625671
1675272877.4137359,825344,-0.5380880236625671
1675272922.6124156,827392,-0.5970320105552673
1675272967.9712617,829440,-0.5387840270996094
1675273013.3063507,831488,-0.5590280294418335
1675273059.2806742,833536,-0.5266320109367371
1675273104.555793,835584,-0.5271360278129578
1675273150.5836878,837632,-0.5535719990730286
1675273195.6537445,839680,-0.5389999747276306
1675273240.8291106,841728,-0.5695239901542664
1675273286.4682136,843776,-0.5956799983978271
1675273331.5256162,845824,-0.5666999816894531
1675273376.4032037,847872,-0.5666999816894531
1675273421.8443508,849920,-0.5666999816894531
1675273467.071131,851968,-0.5683559775352478
1675273512.3947191,854016,-0.5551599860191345
1675273557.4066255,856064,-0.5753800272941589
1675273603.7218204,858112,-0.601527988910675
1675273648.9123623,860160,-0.6238679885864258
1675273695.6540883,862208,-0.600383996963501
1675273740.7352054,864256,-0.600383996963501
1675273785.79558,866304,-0.5414959788322449
1675273830.8035429,868352,-0.5730839967727661
1675273876.4077535,870400,-0.5730839967727661
1675273921.6019502,872448,-0.6289399862289429
1675273967.298482,874496,-0.6572880148887634
1675274012.4387622,876544,-0.6524879932403564
1675274060.2700756,878592,-0.6962559819221497
1675274106.0749404,880640,-0.6887760162353516
1675274151.4312606,882688,-0.6650360226631165
1675274197.3262222,884736,-0.6940159797668457
1675274243.5119286,886784,-0.6644759774208069
1675274288.8908942,888832,-0.6414639949798584
1675274334.101929,890880,-0.6704360246658325
1675274379.4079459,892928,-0.7128279805183411
1675274424.8643909,894976,-0.7128279805183411
1675274470.3164327,897024,-0.7128279805183411
1675274515.79094,899072,-0.6547480225563049
1675274560.8789415,901120,-0.6782320141792297
1675274606.780757,903168,-0.70797199010849
1675274652.3293512,905216,-0.7371199727058411
1675274706.3755057,907264,-0.7637799978256226
1675274742.848123,909312,-0.7637799978256226
1675274789.5763435,911360,-0.7422080039978027
1675274840.6171362,913408,-0.7422080039978027
1675274896.2473629,915456,-0.7644039988517761
1675274951.4046144,917504,-0.7403519749641418
1675275005.96465,919552,-0.7382000088691711
1675275065.187069,921600,-0.7619400024414062
1675275128.707446,923648,-0.7619400024414062
1675275177.867096,925696,-0.7914800047874451
1675275231.6032176,927744,-0.7877519726753235
1675275284.8507006,929792,-0.7803599834442139
1675275343.9573581,931840,-0.7803599834442139
1675275398.7125702,933888,-0.7803599834442139
1675275444.2480369,935936,-0.7803599834442139
1675275478.4841912,937984,-0.7816479802131653
1675275515.579298,940032,-0.7836959958076477
1675275553.2584026,942080,-0.7836959958076477
1675275594.3088148,944128,-0.7315279841423035
1675275641.8612974,946176,-0.6275920271873474
1675275688.3745432,948224,-0.6491640210151672
1675275741.1187148,950272,-0.6491640210151672
1675275789.8800385,952320,-0.6256800293922424
1675275846.298812,954368,-0.679032027721405
1675275901.8764677,956416,-0.6572359800338745
1675275959.694701,958464,-0.6871600151062012
1675276014.6132214,960512,-0.6871600151062012
1675276076.1640553,962560,-0.6342639923095703
1675276131.4595473,964608,-0.6342639923095703
1675276195.891798,966656,-0.6370000243186951
1675276248.214145,968704,-0.6404640078544617
1675276312.9012134,970752,-0.6144520044326782
1675276368.3758013,972800,-0.6144520044326782
1675276429.475556,974848,-0.5866159796714783
1675276490.0757558,976896,-0.5666040182113647
1675276541.8608375,978944,-0.5935360193252563
1675276598.3186479,980992,-0.5904639959335327
1675276654.4274688,983040,-0.5939440131187439
1675276711.1689825,985088,-0.6704679727554321
1675276766.9046974,987136,-0.6440079808235168
1675276817.159274,989184,-0.6440079808235168
